numero_precatorio;numero_processo;beneficiario;cpf_cnpj_beneficiario;valor_original;valor_atualizado;data_requisicao;data_atualizacao;tipo;status;entidade_devedora;id_entidade;regime;ordem_cronologica;observacoes;timestamp_extracao
2025.01461-3;;Não informado;;46862.63;52430.59;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01468-0;;Não informado;;74056.14;90991.14;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01470-2;;Não informado;;73583.51;90410.44;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01471-0;;Não informado;;74200.12;91168.06;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01472-9;;Não informado;;73330.22;90099.22;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01475-3;;Não informado;;58738.67;72170.91;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01487-7;;Não informado;;160239.04;189696.72;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01488-5;;Não informado;;103142.93;115397.80;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01513-0;;Não informado;;237198.18;328015.26;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01514-8;;Não informado;;99287.20;126171.06;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01515-6;;Não informado;;81875.04;104044.23;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01517-2;;Não informado;;92433.81;117461.98;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01525-3;;Não informado;;87516.97;101028.06;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01540-7;;Não informado;;63790.77;82454.56;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01542-3;;Não informado;;70466.39;80706.02;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01553-9;;Não informado;;139392.20;171268.13;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01556-3;;Não informado;;111513.73;137014.47;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01597-0;;Não informado;;113080.91;170431.21;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01637-3;;Não informado;;152849.37;280756.16;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01638-1;;Não informado;;160002.89;184704.55;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01695-0;;Não informado;;94348.31;106356.33;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01704-3;;Não informado;;94348.31;106356.33;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01744-2;;Não informado;;122717.84;134159.31;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02547-0;;Não informado;;190484.85;235830.56;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01747-7;;Não informado;;79395.40;91652.67;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01748-5;;Não informado;;209819.04;240308.30;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01751-5;;Não informado;;90899.39;138811.27;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01755-8;;Não informado;;207467.26;256855.70;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01756-6;;Não informado;;239433.90;296432.14;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01758-2;;Não informado;;187991.80;232744.01;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01759-0;;Não informado;;101717.93;148834.65;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01762-0;;Não informado;;54803.09;80043.64;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01764-7;;Não informado;;239039.56;295943.91;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01769-8;;Não informado;;241520.33;299015.23;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01773-6;;Não informado;;73738.23;107694.09;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01774-4;;Não informado;;47087.95;68778.86;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01830-9;;Não informado;;370.67;479.12;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01838-4;;Não informado;;88039.52;100696.66;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01837-6;;Não informado;;29665.54;47974.90;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01839-2;;Não informado;;88039.52;100696.66;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01840-6;;Não informado;;339863.70;371550.55;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01912-7;;Não informado;;50223.83;72294.72;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01919-4;;Não informado;;230032.67;260741.17;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01922-4;;Não informado;;204145.11;261751.38;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01929-1;;Não informado;;229619.03;294413.61;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01931-3;;Não informado;;201208.35;257985.92;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01942-9;;Não informado;;187673.88;226402.03;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01944-5;;Não informado;;145809.44;182258.60;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01950-0;;Não informado;;111006.82;132703.54;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01956-9;;Não informado;;145861.61;168380.09;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01958-5;;Não informado;;111513.73;137014.47;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.01996-8;;Não informado;;72428.21;89670.04;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02007-9;;Não informado;;442303.59;547595.76;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02020-6;;Não informado;;544220.80;650590.91;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02058-3;;Não informado;;216860.02;429888.48;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02059-1;;Não informado;;438286.93;552312.52;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02079-6;;Não informado;;172446.08;205395.78;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02135-0;;Não informado;;224455.06;302272.43;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02178-4;;Não informado;;250363.80;289015.58;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02182-2;;Não informado;;168542.08;193033.29;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02299-3;;Não informado;;180446.02;200248.91;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03427-4;;Não informado;;599899.46;671176.19;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02306-0;;Não informado;;248611.09;278149.68;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02312-4;;Não informado;;59892.45;70310.75;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02356-6;;Não informado;;230512.61;272889.07;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02363-9;;Não informado;;71821.08;86642.00;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02440-6;;Não informado;;153640.18;175965.97;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02441-4;;Não informado;;70790.02;87641.87;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02469-4;;Não informado;;801151.58;966476.24;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02472-4;;Não informado;;175292.88;213377.64;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02474-0;;Não informado;;80447.51;97048.56;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02476-7;;Não informado;;241889.42;270629.38;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02495-3;;Não informado;;81963.71;93063.77;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02523-2;;Não informado;;122094.50;148621.19;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02572-0;;Não informado;;94190.49;114654.65;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02690-5;;Não informado;;478927.24;548521.19;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02689-1;;Não informado;;74310.44;112054.29;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.09291-6;;Não informado;;70633.36;80897.24;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02693-0;;Não informado;;111876.38;139843.01;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02701-4;;Não informado;;115702.73;144625.88;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02704-9;;Não informado;;106089.50;132609.54;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02705-7;;Não informado;;106004.48;132503.26;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03438-0;;Não informado;;68497.72;74248.78;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02834-7;;Não informado;;208773.95;235345.30;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02836-3;;Não informado;;204042.03;230011.14;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02840-1;;Não informado;;67502.99;76094.32;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02841-0;;Não informado;;197956.87;223151.51;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02842-8;;Não informado;;233014.51;262671.04;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02844-4;;Não informado;;95492.11;121348.38;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02846-0;;Não informado;;87838.91;111622.91;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02860-6;;Não informado;;565237.25;790292.90;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02872-0;;Não informado;;295228.48;335210.23;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02884-3;;Não informado;;162947.88;212316.76;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02890-8;;Não informado;;213292.81;252503.65;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02904-1;;Não informado;;63099.92;77529.48;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02910-6;;Não informado;;210489.97;267484.04;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.02922-0;;Não informado;;139818.68;177677.19;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03053-8;;Não informado;;214805.28;238378.88;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03055-4;;Não informado;;214805.28;238378.88;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03054-6;;Não informado;;214805.28;238378.88;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03056-2;;Não informado;;98810.43;109654.29;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03057-0;;Não informado;;214805.28;238378.88;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03061-9;;Não informado;;76885.51;84672.88;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03062-7;;Não informado;;92262.62;101607.46;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03065-1;;Não informado;;73308.19;79463.13;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03066-0;;Não informado;;73308.19;79463.13;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03067-8;;Não informado;;66872.40;93498.41;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03070-8;;Não informado;;153672.59;195282.30;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03073-2;;Não informado;;1592344.59;2023501.46;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03093-7;;Não informado;;196583.11;239293.46;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03097-0;;Não informado;;230456.33;280526.11;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03098-8;;Não informado;;399838.79;486709.22;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03110-0;;Não informado;;182081.67;223719.74;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03111-9;;Não informado;;178043.58;209014.28;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03113-5;;Não informado;;265746.54;386116.90;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03112-7;;Não informado;;214199.33;263182.00;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03114-3;;Não informado;;116857.95;143580.79;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03115-1;;Não informado;;280246.70;344332.94;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03117-8;;Não informado;;197576.71;242758.15;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03116-0;;Não informado;;194277.65;238704.67;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03118-6;;Não informado;;206187.15;253337.61;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03122-4;;Não informado;;29322.74;42613.44;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03157-7;;Não informado;;83659.66;108136.66;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03249-2;;Não informado;;256136.71;354204.85;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03252-2;;Não informado;;106732.95;143736.71;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03256-5;;Não informado;;118331.78;147912.13;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03264-6;;Não informado;;113429.89;128791.30;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03271-9;;Não informado;;71521.84;79370.94;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03276-0;;Não informado;;521010.97;645039.77;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03298-0;;Não informado;;50899.76;89150.37;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03623-4;;Não informado;;704725.32;985319.72;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03624-2;;Não informado;;126251.48;146926.25;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03631-5;;Não informado;;61722.99;73069.89;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03635-8;;Não informado;;72697.13;86061.46;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03636-6;;Não informado;;79226.50;93791.16;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03673-0;;Não informado;;53361.29;66064.17;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03674-9;;Não informado;;211344.72;229089.18;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03678-1;;Não informado;;321389.80;381158.24;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03679-0;;Não informado;;58015.01;64381.81;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03681-1;;Não informado;;152234.33;191716.94;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03677-3;;Não informado;;354588.17;409330.39;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03680-3;;Não informado;;349780.52;506416.83;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03687-0;;Não informado;;111610.53;132128.53;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03777-0;;Não informado;;193365.40;212950.45;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03786-9;;Não informado;;655468.09;916450.17;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03802-4;;Não informado;;235206.55;259029.50;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03803-2;;Não informado;;228420.99;251556.66;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03804-0;;Não informado;;95064.91;104693.58;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03811-3;;Não informado;;119172.34;148962.82;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03817-2;;Não informado;;178242.16;209247.39;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03818-0;;Não informado;;123893.43;136442.00;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03820-2;;Não informado;;363128.18;399907.69;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03846-6;;Não informado;;1586258.67;2084150.84;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03886-5;;Não informado;;184260.52;232049.26;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03892-0;;Não informado;;51131.38;57639.05;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.03897-0;;Não informado;;63660.55;102020.62;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04111-4;;Não informado;;162438.79;181738.86;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04140-8;;Não informado;;313314.28;345048.38;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.05217-5;;Não informado;;165805.92;270547.72;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04158-0;;Não informado;;114060.33;128577.16;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04160-2;;Não informado;;438481.24;502197.90;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04164-5;;Não informado;;149398.30;169630.79;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04165-3;;Não informado;;117546.31;128505.62;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04166-1;;Não informado;;117546.31;128505.62;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04200-5;;Não informado;;253710.20;350849.30;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.09409-9;;Não informado;;414922.02;518643.43;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04276-5;;Não informado;;133142.36;204687.05;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04287-0;;Não informado;;94774.81;116447.73;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04297-8;;Não informado;;857972.56;1316378.00;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04301-0;;Não informado;;55712.95;73200.03;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04367-2;;Não informado;;203137.36;240481.27;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04450-4;;Não informado;;205338.46;222578.64;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04526-8;;Não informado;;243540.16;301515.91;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04532-2;;Não informado;;142579.93;179558.62;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04540-3;;Não informado;;149088.55;262307.65;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04541-1;;Não informado;;22612.46;37493.69;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04568-3;;Não informado;;207512.52;248071.67;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04572-1;;Não informado;;246704.16;294923.46;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04573-0;;Não informado;;60989.22;80859.64;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04576-4;;Não informado;;92341.29;194803.29;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04578-0;;Não informado;;125972.62;147885.56;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04581-0;;Não informado;;230693.11;275782.99;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04582-9;;Não informado;;233972.42;279703.25;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04583-7;;Não informado;;185048.74;221217.24;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04584-5;;Não informado;;226188.71;270398.19;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04589-6;;Não informado;;113333.24;126798.87;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04600-0;;Não informado;;134342.08;160599.77;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04622-1;;Não informado;;324554.08;434223.79;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2025.04625-6;;Não informado;;63723.61;83725.07;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
